u1,u2,cosinesim
nickcaterugby,Chedda_Shedda,0.997655149259
nickcaterugby,LaneMartin6,0.999294856124
nickcaterugby,SMOKEme__imDRO,0.997065682679
nickcaterugby,joe_patrick16,0.996767435453
nickcaterugby,Daddy_Pask,0.999267872665
nickcaterugby,TristanDesnerck,0.997530279812
nickcaterugby,wes_27,0.999658948329
nickcaterugby,realCurtMcGurt,0.995811205209
nickcaterugby,EthanH73,0.999163085922
nickcaterugby,FitzRJ10,0.998159639739
nickcaterugby,_badcash,0.99875760115
nickcaterugby,chloethacat,0.998776118656
nickcaterugby,FlyGuyJusLivin,0.996123481582
nickcaterugby,McClusterfucks,0.99537808182
nickcaterugby,KadeAV,0.998853799949
nickcaterugby,ghost_812,0.998284088272
nickcaterugby,MD_LC33,0.996539690051
nickcaterugby,Carlos_isBeast,0.995289975161
ldstine13,muthafuqq,0.997400287133
ldstine13,bluefeathers7,0.995535557354
ldstine13,RolfPettzy11,0.995005685171
alexthomaas,tankwilson,0.997387386583
alexthomaas,Mohammed__Lee,0.997691967885
alexthomaas,KwanTrae,0.99746545604
alexthomaas,SlippySoTrippy,0.99823550338
alexthomaas,cawwwtney,0.995894414363
alexthomaas,toobvdd,0.99716236412
alexthomaas,GGeisingerII,0.996645698531
alexthomaas,Neisha_Nashayy,0.998469085943
alexthomaas,wudupchuck,0.997959593294
alexthomaas,alliewardrop,0.997689623874
alexthomaas,mirandaalol,0.997146963758
alexthomaas,Terence_TerTer,0.99791824166
alexthomaas,alaynarenay,0.996473656763
alexthomaas,Rodz1LLa,0.99511237879
alexthomaas,TrippyFlippyyy,0.995697188258
alexthomaas,superman8128,0.996164447551
alexthomaas,ParadiseXoxoxo,0.996030343641
alexthomaas,nick_heinrich,0.995461535822
marisssamarie26,Mc_Clutcheon,0.995909740388
marisssamarie26,eGREGiousme,0.996788962116
marisssamarie26,JesusYouCanSEE,0.996164487439
marisssamarie26,TakeYuuThere,0.995144311615
marisssamarie26,LifelessSammy,0.995113649707
Vixoen,BMeadows30,0.996462941632
Vixoen,DerekPotts63,0.998309853967
Vixoen,tommy_schureman,0.996262229796
Vixoen,Lindsay_Boyer,0.996150675825
Vixoen,mauieblaowie,0.995940350071
Vixoen,toohightooshy,0.996888479503
Vixoen,Chedda_Shedda,0.998651806656
Vixoen,LaneMartin6,0.995507181744
Vixoen,SMOKEme__imDRO,0.997736849208
Vixoen,Daddy_Pask,0.998600938328
Vixoen,wes_27,0.997872581522
Vixoen,targatrophymark,0.995474037193
Vixoen,EthanH73,0.996182740803
Vixoen,FitzRJ10,0.997679235905
Vixoen,dannboobs,0.996423410527
Vixoen,_badcash,0.995890333016
Vixoen,chloethacat,0.997679373259
Vixoen,FlyGuyJusLivin,0.997552763533
Vixoen,KadeAV,0.995133055267
richiekpuk,tommy_schureman,0.998093167198
richiekpuk,ajigoe,0.997381947594
richiekpuk,realCurtMcGurt,0.997260534644
richiekpuk,AdrianR_Patino,0.996701561141
richiekpuk,Jasper_Bobby,0.997319809777
richiekpuk,erikagray10,0.996992514574
richiekpuk,chloethacat,0.995247518017
richiekpuk,McClusterfucks,0.995103569059
richiekpuk,Kcrowe95,0.997676314908
BMeadows30,DerekPotts63,0.999101848504
BMeadows30,Tvichi22,0.996816374591
BMeadows30,sean_raw69,0.996103592959
BMeadows30,mauieblaowie,0.998800335939
BMeadows30,eGREGiousme,0.995378212852
BMeadows30,tyedyejer92,0.995464953003
BMeadows30,toohightooshy,0.99951527383
BMeadows30,Chedda_Shedda,0.997474548401
BMeadows30,Mr_IWillThrowIt,0.996362308822
BMeadows30,LaneMartin6,0.997486747978
BMeadows30,bathsalt_elixir,0.997930638913
BMeadows30,Richard_Calhoun,0.996718713849
BMeadows30,joe_patrick16,0.995669528537
BMeadows30,Daddy_Pask,0.997020754391
BMeadows30,waylonfearn,0.996810327722
BMeadows30,wes_27,0.998428100737
BMeadows30,Richyadidas96,0.995713678186
BMeadows30,EthanH73,0.99696693923
BMeadows30,_badcash,0.995889918102
BMeadows30,chloethacat,0.996268214921
BMeadows30,LifelessSammy,0.996208650867
BMeadows30,FlyGuyJusLivin,0.995852471525
BMeadows30,coughlin_sam,0.998103937817
BMeadows30,KadeAV,0.996727213135
BMeadows30,ghost_812,0.99838093601
BMeadows30,MD_LC33,0.996071717345
BMeadows30,Carlos_isBeast,0.995269069127
AWgypsy11,justlikehoneyxx,0.99500624471
AWgypsy11,Swemps,0.99501391806
AWgypsy11,Tony_Teixeira_,0.99787982988
AWgypsy11,BabyJuan209,0.995718711451
AWgypsy11,SlippySoTrippy,0.998121255629
AWgypsy11,yufckinlovebre,0.997732198379
AWgypsy11,GGeisingerII,0.998035335049
AWgypsy11,Neisha_Nashayy,0.995538358112
AWgypsy11,alliewardrop,0.997639126863
AWgypsy11,mirandaalol,0.995047823031
AWgypsy11,madiRcoonce,0.997596015448
AWgypsy11,therealjonhause,0.99584735149
AWgypsy11,Rodz1LLa,0.997658027598
AWgypsy11,TopChefQueens,0.997392226428
AWgypsy11,ParadiseXoxoxo,0.99780312029
AWgypsy11,JoseMagallon,0.995379584941
AWgypsy11,nick_heinrich,0.995988815297
tankwilson,Mohammed__Lee,0.997039788258
tankwilson,KwanTrae,0.996589410772
tankwilson,cawwwtney,0.996279779772
tankwilson,toobvdd,0.99568617562
tankwilson,GGeisingerII,0.995597945047
tankwilson,Neisha_Nashayy,0.996016025862
tankwilson,alliewardrop,0.995816204969
tankwilson,thatmarshallvan,0.995289507712
tankwilson,ParadiseXoxoxo,0.996223272224
tankwilson,hunterpoole88,0.995218731124
Mohammed__Lee,katalynamarie,0.997610071158
Mohammed__Lee,KwanTrae,0.997590348372
Mohammed__Lee,ajigoe,0.995375590209
Mohammed__Lee,craigJOONson,0.997911750706
Mohammed__Lee,SlippySoTrippy,0.997032094079
Mohammed__Lee,cawwwtney,0.997199885369
Mohammed__Lee,toobvdd,0.997620502213
Mohammed__Lee,GGeisingerII,0.997017265435
Mohammed__Lee,Neisha_Nashayy,0.999013580513
Mohammed__Lee,wudupchuck,0.998950983503
Mohammed__Lee,alliewardrop,0.995458710865
Mohammed__Lee,Terence_TerTer,0.997813383977
Mohammed__Lee,alaynarenay,0.997448711657
Mohammed__Lee,_FollowMyTrelle,0.995024951965
Mohammed__Lee,JUANUMS,0.99506485801
Mohammed__Lee,thatmarshallvan,0.996422062521
Mohammed__Lee,Rodz1LLa,0.995056614463
Mohammed__Lee,TrippyFlippyyy,0.998782134448
Mohammed__Lee,superman8128,0.998978375959
Mohammed__Lee,TopChefQueens,0.995949877896
Mohammed__Lee,hunterpoole88,0.997848090913
Mohammed__Lee,nick_heinrich,0.99591119406
Mohammed__Lee,TheScottKirk,0.996514414884
DerekPotts63,tommy_schureman,0.996430672505
DerekPotts63,sean_raw69,0.995322743886
DerekPotts63,Lindsay_Boyer,0.996200828361
DerekPotts63,mauieblaowie,0.999072726658
DerekPotts63,toohightooshy,0.9987916459
DerekPotts63,Chedda_Shedda,0.998687181778
DerekPotts63,LaneMartin6,0.998271547034
DerekPotts63,SMOKEme__imDRO,0.995432935829
DerekPotts63,bathsalt_elixir,0.995417961296
DerekPotts63,Richard_Calhoun,0.995676334715
DerekPotts63,joe_patrick16,0.996251533623
DerekPotts63,Daddy_Pask,0.998666772343
DerekPotts63,TristanDesnerck,0.995749472645
DerekPotts63,wes_27,0.99948143381
DerekPotts63,realCurtMcGurt,0.996867736127
DerekPotts63,AdrianR_Patino,0.995991419762
DerekPotts63,EthanH73,0.998496918491
DerekPotts63,FitzRJ10,0.997261757718
DerekPotts63,dannboobs,0.995809602807
DerekPotts63,_badcash,0.997630698811
DerekPotts63,chloethacat,0.998607911225
DerekPotts63,FlyGuyJusLivin,0.997770676211
DerekPotts63,coughlin_sam,0.996121302831
DerekPotts63,McClusterfucks,0.99544495718
DerekPotts63,KadeAV,0.997525506166
DerekPotts63,ghost_812,0.998466256142
DerekPotts63,MD_LC33,0.995291227292
DerekPotts63,Carlos_isBeast,0.99574278201
jack_witek,njp3d,0.997018966071
jack_witek,mauieblaowie,0.995967263508
jack_witek,gibabez,0.997487109999
jack_witek,Haydenhamburger,0.99662697225
jack_witek,LaneMartin6,0.997307152583
jack_witek,AyreJordan22,0.99664259346
jack_witek,Supremo0730,0.99700284167
jack_witek,TristanDesnerck,0.997941958375
jack_witek,EthanH73,0.997352201308
jack_witek,FreshClemonade,0.995400922052
jack_witek,FitzRJ10,0.995449976544
jack_witek,_badcash,0.996595463662
jack_witek,chloethacat,0.995868843788
jack_witek,KadeAV,0.997272117523
jack_witek,lubrey151,0.99578302178
britWilkinson00,eGREGiousme,0.99529024911
britWilkinson00,tyedyejer92,0.995154006
britWilkinson00,bathsalt_elixir,0.997017311247
britWilkinson00,waylonfearn,0.995793282326
britWilkinson00,Richyadidas96,0.995611052706
britWilkinson00,TylerSchulz6,0.997717971399
britWilkinson00,coughlin_sam,0.995628645719
britWilkinson00,999Sheridan,0.996868018267
tommy_schureman,Lindsay_Boyer,0.998362487677
tommy_schureman,A_Tay_,0.99643874078
tommy_schureman,ajigoe,0.997371397747
tommy_schureman,SMOKEme__imDRO,0.995151355989
tommy_schureman,wes_27,0.996693656724
tommy_schureman,realCurtMcGurt,0.99838156328
tommy_schureman,targatrophymark,0.996577514444
tommy_schureman,AdrianR_Patino,0.997781381038
tommy_schureman,EthanH73,0.996160801755
tommy_schureman,Jasper_Bobby,0.995720696664
tommy_schureman,FitzRJ10,0.997023109433
tommy_schureman,dannboobs,0.997243714396
tommy_schureman,erikagray10,0.996451175827
tommy_schureman,chloethacat,0.998393698342
tommy_schureman,FlyGuyJusLivin,0.996016174919
tommy_schureman,McClusterfucks,0.995169067172
tommy_schureman,hunterpoole88,0.996199313003
tommy_schureman,Phum_Phum,0.99547602926
tommy_schureman,lubrey151,0.997053543421
tommy_schureman,Kcrowe95,0.99724065952
njp3d,BMcGComedy,0.99714636976
njp3d,AyDarbay15,0.99796520037
njp3d,LaneMartin6,0.995816812286
njp3d,AyreJordan22,0.995024548014
njp3d,Supremo0730,0.996151348439
njp3d,TristanDesnerck,0.997110577006
njp3d,FreshClemonade,0.998955164778
njp3d,_badcash,0.99608278201
njp3d,KadeAV,0.995961061138
Tvichi22,eGREGiousme,0.999024483817
Tvichi22,tyedyejer92,0.996714235476
Tvichi22,toohightooshy,0.997392895533
Tvichi22,NopoGinger,0.995575836368
Tvichi22,Mr_IWillThrowIt,0.996414509078
Tvichi22,bathsalt_elixir,0.996714116983
Tvichi22,waylonfearn,0.998946543011
Tvichi22,Richyadidas96,0.997523058439
Tvichi22,markus_blake,0.998164296922
Tvichi22,LifelessSammy,0.997348492028
Tvichi22,coughlin_sam,0.999035761753
muthafuqq,bluefeathers7,0.998134726669
muthafuqq,RolfPettzy11,0.995315010763
katalynamarie,KwanTrae,0.995670289517
katalynamarie,A_Tay_,0.996656821754
katalynamarie,ajigoe,0.996101127133
katalynamarie,craigJOONson,0.9953021357
katalynamarie,cawwwtney,0.995516712901
katalynamarie,Neisha_Nashayy,0.995456293038
katalynamarie,wudupchuck,0.996220046927
katalynamarie,Terence_TerTer,0.996083834619
katalynamarie,alaynarenay,0.995977395867
katalynamarie,TrippyFlippyyy,0.998428527526
katalynamarie,superman8128,0.998270200292
katalynamarie,iamslugnasty,0.995610052427
katalynamarie,hunterpoole88,0.997293614136
katalynamarie,Phum_Phum,0.995597934291
katalynamarie,TheScottKirk,0.99673439684
katalynamarie,10ParsonsG,0.996983737337
katalynamarie,Kcrowe95,0.996337839785
KwanTrae,A_Tay_,0.995341875685
KwanTrae,SlippySoTrippy,0.995746337448
KwanTrae,cawwwtney,0.997101534514
KwanTrae,toobvdd,0.995717932626
KwanTrae,GGeisingerII,0.99633733234
KwanTrae,Neisha_Nashayy,0.997799874773
KwanTrae,wudupchuck,0.996791818853
KwanTrae,Terence_TerTer,0.997989860594
KwanTrae,alaynarenay,0.99561834048
KwanTrae,thatmarshallvan,0.996300852792
KwanTrae,TrippyFlippyyy,0.998073688944
KwanTrae,superman8128,0.996958166802
KwanTrae,hunterpoole88,0.997258870508
justlikehoneyxx,eGREGiousme,0.995615275693
justlikehoneyxx,tyedyejer92,0.996124826867
justlikehoneyxx,Tony_Teixeira_,0.995237368376
justlikehoneyxx,NopoGinger,0.999123270752
justlikehoneyxx,BabyJuan209,0.99942202172
justlikehoneyxx,cawwwtney,0.996967954812
justlikehoneyxx,JesusYouCanSEE,0.996299295113
justlikehoneyxx,toobvdd,0.995298234618
justlikehoneyxx,GGeisingerII,0.997112159195
justlikehoneyxx,TakeYuuThere,0.999443297956
justlikehoneyxx,waylonfearn,0.995583941788
justlikehoneyxx,therealjonhause,0.996551622812
justlikehoneyxx,thatmarshallvan,0.996787553884
justlikehoneyxx,Rodz1LLa,0.998542948739
justlikehoneyxx,TopChefQueens,0.998239213297
justlikehoneyxx,ParadiseXoxoxo,0.996772853273
justlikehoneyxx,codypipper,0.99833321211
justlikehoneyxx,JoseMagallon,0.996594627574
justlikehoneyxx,LifelessSammy,0.998442884988
justlikehoneyxx,coughlin_sam,0.996108047614
justlikehoneyxx,jtmitchh,0.99569240986
sean_raw69,tyedyejer92,0.996897765051
sean_raw69,toohightooshy,0.995828188459
sean_raw69,Jerettp,0.997906295102
sean_raw69,realCurtMcGurt,0.996427228146
sean_raw69,coughlin_sam,0.995681140999
sean_raw69,McClusterfucks,0.997601981708
sean_raw69,ghost_812,0.99692798389
Lindsay_Boyer,Chedda_Shedda,0.995503123114
Lindsay_Boyer,ajigoe,0.996770959235
Lindsay_Boyer,wes_27,0.995368144064
Lindsay_Boyer,realCurtMcGurt,0.996964190908
Lindsay_Boyer,targatrophymark,0.996063723426
Lindsay_Boyer,AdrianR_Patino,0.998354788893
Lindsay_Boyer,EthanH73,0.99549896687
Lindsay_Boyer,dannboobs,0.996612990257
Lindsay_Boyer,chloethacat,0.997123504497
Lindsay_Boyer,FlyGuyJusLivin,0.998278439357
Lindsay_Boyer,hunterpoole88,0.99555020804
Lindsay_Boyer,Phum_Phum,0.995055795681
natalie_priest7,alaynarenay,0.996953225277
natalie_priest7,sober_af,0.996169409331
natalie_priest7,JUANUMS,0.996339770178
natalie_priest7,iamslugnasty,0.998040693799
natalie_priest7,ShannonWhaley,0.998410476184
natalie_priest7,Guchata_,0.996417580919
natalie_priest7,Vital45beats,0.995523162035
JamieDRJ,hallie_berryy,0.997999703129
JamieDRJ,valllgare,0.997408082753
JamieDRJ,3point25percent,0.998278094294
JamieDRJ,StevenPadden19,0.995090752644
JamieDRJ,LikeAHoe101,0.99647653123
Mc_Clutcheon,eGREGiousme,0.996581879315
Mc_Clutcheon,JesusYouCanSEE,0.996015462673
Mc_Clutcheon,NickVartanian,0.995259992948
mauieblaowie,BMcGComedy,0.996823038133
mauieblaowie,gibabez,0.995855047949
mauieblaowie,15philk,0.99627829716
mauieblaowie,toohightooshy,0.998200350868
mauieblaowie,Chedda_Shedda,0.997089004999
mauieblaowie,LaneMartin6,0.999247739626
mauieblaowie,bathsalt_elixir,0.996179083652
mauieblaowie,Richard_Calhoun,0.997549276535
mauieblaowie,joe_patrick16,0.997168021692
mauieblaowie,Daddy_Pask,0.997773876662
mauieblaowie,TristanDesnerck,0.997201309851
mauieblaowie,wes_27,0.998598904971
mauieblaowie,EthanH73,0.998660651222
mauieblaowie,FitzRJ10,0.996706707486
mauieblaowie,_badcash,0.998570577568
mauieblaowie,chloethacat,0.997984777891
mauieblaowie,McClusterfucks,0.995017657665
mauieblaowie,KadeAV,0.998930305842
mauieblaowie,ghost_812,0.998701941719
mauieblaowie,MD_LC33,0.996362016931
mauieblaowie,Carlos_isBeast,0.99599376635
BMcGComedy,15philk,0.995903431807
BMcGComedy,AyDarbay15,0.997073591994
BMcGComedy,LaneMartin6,0.996280725571
BMcGComedy,Richard_Calhoun,0.996699716702
BMcGComedy,TristanDesnerck,0.995649819769
BMcGComedy,FreshClemonade,0.996910408671
BMcGComedy,_badcash,0.995876389999
BMcGComedy,KadeAV,0.996611376466
gibabez,LaneMartin6,0.996687380949
gibabez,SMOKEme__imDRO,0.995236385199
gibabez,joe_patrick16,0.995865325371
gibabez,Daddy_Pask,0.995699685215
gibabez,TristanDesnerck,0.996215515479
gibabez,wes_27,0.996150607744
gibabez,EthanH73,0.995251194559
gibabez,brenenden,0.996183795111
gibabez,FitzRJ10,0.996881320971
gibabez,_badcash,0.99610051096
gibabez,chloethacat,0.995528721405
gibabez,KadeAV,0.997488750644
gibabez,MD_LC33,0.996661528202
eGREGiousme,tyedyejer92,0.997318423018
eGREGiousme,toohightooshy,0.995315278339
eGREGiousme,NopoGinger,0.997041395009
eGREGiousme,bathsalt_elixir,0.995440619896
eGREGiousme,TakeYuuThere,0.995412012132
eGREGiousme,waylonfearn,0.998822542349
eGREGiousme,Richyadidas96,0.996277346449
eGREGiousme,markus_blake,0.997348748162
eGREGiousme,LifelessSammy,0.998103429252
eGREGiousme,coughlin_sam,0.998898180696
Swemps,SlippySoTrippy,0.997091529091
Swemps,alliewardrop,0.995898429367
Swemps,_FollowMyTrelle,0.996126316364
Swemps,rockyd_,0.995596261006
Swemps,jennajayee,0.999151825152
Swemps,StevenPadden19,0.995654441545
Swemps,nick_heinrich,0.998604608634
Swemps,southcount4lyfe,0.998253369553
Swemps,tommywaldman_,0.995380650038
tyedyejer92,toohightooshy,0.995503452089
tyedyejer92,NopoGinger,0.996558480316
tyedyejer92,Jerettp,0.996731724847
tyedyejer92,bathsalt_elixir,0.996699023871
tyedyejer92,waylonfearn,0.997507734465
tyedyejer92,Richyadidas96,0.99553276178
tyedyejer92,TylerSchulz6,0.996890541507
tyedyejer92,LifelessSammy,0.996581594141
tyedyejer92,coughlin_sam,0.997859411662
tyedyejer92,ghost_812,0.995404820922
tyedyejer92,999Sheridan,0.995747522136
15philk,Chedda_Shedda,0.996202552226
15philk,AyDarbay15,0.998652388419
15philk,LaneMartin6,0.996374183077
15philk,Daddy_Pask,0.996370093781
15philk,TristanDesnerck,0.996574947282
15philk,EthanH73,0.995223686485
15philk,_badcash,0.998449272217
15philk,KadeAV,0.99694618248
toohightooshy,Chedda_Shedda,0.997266469355
toohightooshy,Mr_IWillThrowIt,0.995684701494
toohightooshy,LaneMartin6,0.997105274933
toohightooshy,bathsalt_elixir,0.99746662559
toohightooshy,Richard_Calhoun,0.995171925121
toohightooshy,joe_patrick16,0.997154527327
toohightooshy,Daddy_Pask,0.996419800355
toohightooshy,waylonfearn,0.997406959526
toohightooshy,wes_27,0.998481995331
toohightooshy,realCurtMcGurt,0.995591874811
toohightooshy,EthanH73,0.995914400774
toohightooshy,FitzRJ10,0.995812890104
toohightooshy,_badcash,0.995168434458
toohightooshy,chloethacat,0.996387020091
toohightooshy,LifelessSammy,0.996796186141
toohightooshy,FlyGuyJusLivin,0.995201461444
toohightooshy,coughlin_sam,0.998096408569
toohightooshy,KadeAV,0.996465617411
toohightooshy,ghost_812,0.998190357789
toohightooshy,MD_LC33,0.995084203747
toohightooshy,Carlos_isBeast,0.995307369828
Haydenhamburger,AyreJordan22,0.998651178521
Haydenhamburger,Supremo0730,0.998999510821
Haydenhamburger,TristanDesnerck,0.995956010085
Haydenhamburger,lubrey151,0.997668723581
A_Tay_,ajigoe,0.995074671466
A_Tay_,cawwwtney,0.996373969095
A_Tay_,realCurtMcGurt,0.996277615236
A_Tay_,targatrophymark,0.997114368235
A_Tay_,AdrianR_Patino,0.995366966974
A_Tay_,thatmarshallvan,0.996875359514
A_Tay_,TrippyFlippyyy,0.995730022102
A_Tay_,superman8128,0.995054333577
A_Tay_,dannboobs,0.998727157286
A_Tay_,hunterpoole88,0.997858093899
A_Tay_,Phum_Phum,0.996805499165
A_Tay_,Kcrowe95,0.996407986206
Chedda_Shedda,Mr_IWillThrowIt,0.995196936812
Chedda_Shedda,LaneMartin6,0.996162151676
Chedda_Shedda,SMOKEme__imDRO,0.995030120377
Chedda_Shedda,Daddy_Pask,0.99799681887
Chedda_Shedda,wes_27,0.997219077797
Chedda_Shedda,EthanH73,0.996222729097
Chedda_Shedda,FitzRJ10,0.995783054287
Chedda_Shedda,_badcash,0.996810755099
Chedda_Shedda,chloethacat,0.996739298794
Chedda_Shedda,FlyGuyJusLivin,0.997988423209
Chedda_Shedda,KadeAV,0.995685642246
Chedda_Shedda,ghost_812,0.996453607851
ajigoe,realCurtMcGurt,0.997008806285
ajigoe,AdrianR_Patino,0.997803721835
ajigoe,TrippyFlippyyy,0.996296142686
ajigoe,superman8128,0.99593108357
ajigoe,Jasper_Bobby,0.998969611512
ajigoe,dannboobs,0.995004265202
ajigoe,hunterpoole88,0.998439366137
ajigoe,Phum_Phum,0.995053637693
ajigoe,Kcrowe95,0.99781033758
Tony_Teixeira_,BabyJuan209,0.996568645984
Tony_Teixeira_,SlippySoTrippy,0.996416416276
Tony_Teixeira_,yufckinlovebre,0.997130241202
Tony_Teixeira_,toobvdd,0.995788606584
Tony_Teixeira_,GGeisingerII,0.996802950638
Tony_Teixeira_,madiRcoonce,0.995329039792
Tony_Teixeira_,kevr0ckss,0.995185194465
Tony_Teixeira_,therealjonhause,0.995897460357
Tony_Teixeira_,Rodz1LLa,0.998597179592
Tony_Teixeira_,TopChefQueens,0.996706483578
Tony_Teixeira_,ParadiseXoxoxo,0.995957090403
Tony_Teixeira_,codypipper,0.995793094353
Tony_Teixeira_,JoseMagallon,0.996433363475
Tony_Teixeira_,nick_heinrich,0.995288688269
Jaderocks201512,AyDarbay15,0.995960790486
AyDarbay15,LaneMartin6,0.995671087662
AyDarbay15,Brittanyyx21,0.995425713079
AyDarbay15,TristanDesnerck,0.997415020403
AyDarbay15,FreshClemonade,0.996769292471
AyDarbay15,_badcash,0.997646919398
AyDarbay15,KadeAV,0.996492923027
Darth_PlurInc,sober_af,0.996952821668
Darth_PlurInc,Taberock,0.996616156346
NopoGinger,BabyJuan209,0.998277526333
NopoGinger,JesusYouCanSEE,0.996187692194
NopoGinger,TakeYuuThere,0.998210350139
NopoGinger,waylonfearn,0.997386170451
NopoGinger,thatmarshallvan,0.995128229512
NopoGinger,Rodz1LLa,0.996459269203
NopoGinger,TopChefQueens,0.996289530679
NopoGinger,codypipper,0.997480096672
NopoGinger,JoseMagallon,0.995024482023
NopoGinger,LifelessSammy,0.999296316962
NopoGinger,coughlin_sam,0.99781207738
Mr_IWillThrowIt,bathsalt_elixir,0.995751426797
Mr_IWillThrowIt,Richyadidas96,0.996566582658
Mr_IWillThrowIt,TylerSchulz6,0.995130921488
Mr_IWillThrowIt,markus_blake,0.996655734242
Mr_IWillThrowIt,coughlin_sam,0.996516555402
Mr_IWillThrowIt,ghost_812,0.995076302987
BabyJuan209,cawwwtney,0.996052538443
BabyJuan209,JesusYouCanSEE,0.997121651672
BabyJuan209,yufckinlovebre,0.995104877008
BabyJuan209,toobvdd,0.995339071118
BabyJuan209,GGeisingerII,0.996786566905
BabyJuan209,TakeYuuThere,0.999321920225
BabyJuan209,therealjonhause,0.99655046738
BabyJuan209,thatmarshallvan,0.995152783462
BabyJuan209,Rodz1LLa,0.998714972714
BabyJuan209,TopChefQueens,0.997984784289
BabyJuan209,ParadiseXoxoxo,0.997952904338
BabyJuan209,codypipper,0.99759351695
BabyJuan209,JoseMagallon,0.99730209936
BabyJuan209,LifelessSammy,0.997181936019
BabyJuan209,jtmitchh,0.995951921928
craigJOONson,SlippySoTrippy,0.996757667073
craigJOONson,toobvdd,0.996081738489
craigJOONson,GGeisingerII,0.995094931645
craigJOONson,Neisha_Nashayy,0.998317681621
craigJOONson,wudupchuck,0.999145819122
craigJOONson,Terence_TerTer,0.995957165861
craigJOONson,alaynarenay,0.997916134712
craigJOONson,_FollowMyTrelle,0.995598399285
craigJOONson,JUANUMS,0.995593851625
craigJOONson,jennajayee,0.995868097452
craigJOONson,TrippyFlippyyy,0.997781371728
craigJOONson,superman8128,0.998035961865
craigJOONson,iamslugnasty,0.995961961376
craigJOONson,nick_heinrich,0.997969488086
craigJOONson,Guchata_,0.995888685985
craigJOONson,TheScottKirk,0.997633563755
SlippySoTrippy,yufckinlovebre,0.997158936449
SlippySoTrippy,toobvdd,0.996797219979
SlippySoTrippy,GGeisingerII,0.99791178553
SlippySoTrippy,Neisha_Nashayy,0.998692992141
SlippySoTrippy,wudupchuck,0.998473630322
SlippySoTrippy,alliewardrop,0.99911188653
SlippySoTrippy,mirandaalol,0.996673171956
SlippySoTrippy,Terence_TerTer,0.99597185604
SlippySoTrippy,alaynarenay,0.995433188505
SlippySoTrippy,_FollowMyTrelle,0.996948000033
SlippySoTrippy,madiRcoonce,0.995318059874
SlippySoTrippy,jennajayee,0.996810562624
SlippySoTrippy,Rodz1LLa,0.996516700448
SlippySoTrippy,TrippyFlippyyy,0.995008592483
SlippySoTrippy,superman8128,0.995825696257
SlippySoTrippy,TopChefQueens,0.996237814394
SlippySoTrippy,ParadiseXoxoxo,0.996532001407
SlippySoTrippy,nick_heinrich,0.998734096602
SlippySoTrippy,southcount4lyfe,0.997454139036
LaneMartin6,SMOKEme__imDRO,0.995726268707
LaneMartin6,Richard_Calhoun,0.995116710167
LaneMartin6,joe_patrick16,0.997210687246
LaneMartin6,Daddy_Pask,0.997866161991
LaneMartin6,TristanDesnerck,0.998342279116
LaneMartin6,wes_27,0.998635420983
LaneMartin6,EthanH73,0.998781776949
LaneMartin6,FitzRJ10,0.997176604537
LaneMartin6,_badcash,0.999111247805
LaneMartin6,chloethacat,0.997527046212
LaneMartin6,KadeAV,0.999741284101
LaneMartin6,ghost_812,0.998836143026
LaneMartin6,MD_LC33,0.99644734112
cawwwtney,toobvdd,0.99605469009
cawwwtney,GGeisingerII,0.996105357026
cawwwtney,TakeYuuThere,0.996836054445
cawwwtney,Neisha_Nashayy,0.995490624683
cawwwtney,realCurtMcGurt,0.995880393932
cawwwtney,AdrianR_Patino,0.995316477408
cawwwtney,thatmarshallvan,0.997543315261
cawwwtney,Rodz1LLa,0.996958443702
cawwwtney,TrippyFlippyyy,0.995937176557
cawwwtney,superman8128,0.996638378913
cawwwtney,TopChefQueens,0.997173157033
cawwwtney,ParadiseXoxoxo,0.995112713245
cawwwtney,codypipper,0.996012263022
cawwwtney,dannboobs,0.99593510586
cawwwtney,erikagray10,0.996398795272
cawwwtney,LifelessSammy,0.995947369262
cawwwtney,jtmitchh,0.996581601082
cawwwtney,hunterpoole88,0.996998005223
JesusYouCanSEE,TakeYuuThere,0.996620346607
yufckinlovebre,GGeisingerII,0.996765588001
yufckinlovebre,alliewardrop,0.997759579848
yufckinlovebre,_FollowMyTrelle,0.995371509909
yufckinlovebre,madiRcoonce,0.997575699249
yufckinlovebre,jennajayee,0.996126261673
yufckinlovebre,therealjonhause,0.995309412713
yufckinlovebre,Rodz1LLa,0.995995212265
yufckinlovebre,TopChefQueens,0.99604661199
yufckinlovebre,ParadiseXoxoxo,0.996541824486
yufckinlovebre,nick_heinrich,0.996498879929
SMOKEme__imDRO,joe_patrick16,0.995460960936
SMOKEme__imDRO,Daddy_Pask,0.997526246801
SMOKEme__imDRO,TristanDesnerck,0.996924437217
SMOKEme__imDRO,wes_27,0.996471741387
SMOKEme__imDRO,EthanH73,0.995424927865
SMOKEme__imDRO,FitzRJ10,0.99881974368
SMOKEme__imDRO,_badcash,0.996376539524
SMOKEme__imDRO,chloethacat,0.99692733633
SMOKEme__imDRO,KadeAV,0.995997642803
SMOKEme__imDRO,lubrey151,0.995200036244
Jerettp,realCurtMcGurt,0.995880477745
Jerettp,AdrianR_Patino,0.996341823973
Jerettp,codypipper,0.995881888922
bathsalt_elixir,Richard_Calhoun,0.997874232866
bathsalt_elixir,waylonfearn,0.99721297883
bathsalt_elixir,Richyadidas96,0.997958869763
