Filename	Segment	WC	Analytic	Clout	Authentic	Tone	WPS	Sixltr	Dic	affect	posemo	negemo	anx	anger	sad	social	family	friend	female	male	bio	body	health	sexual	ingest	drives	affiliation	achieve	power	reward	risk
Reecy16.txt	1	900	32.70	52.67	60.24	39.69	9.47	13.56	86.78	12.56	6.67	5.89	2.56	2.22	0.56	12.89	0.22	0.89	0.44	0.11	3.56	0.22	1.44	1.11	0.78	8.56	2.11	2.11	2.22	3.00	0.33
Thee_Spleffy.txt	1	177	76.97	26.72	45.61	3.78	44.25	16.38	74.58	14.12	5.65	7.91	1.69	5.65	0.00	3.95	0.00	0.00	0.00	0.00	7.34	1.69	2.26	2.26	1.13	5.08	1.13	1.69	2.26	0.00	0.00
hamstanger.txt	1	924	63.14	64.77	25.77	29.39	7.16	23.05	80.19	8.77	4.44	4.22	1.08	1.62	0.43	8.23	0.00	0.22	0.43	0.87	3.03	0.32	2.16	0.54	0.43	9.31	2.92	1.52	3.46	1.41	0.76
KingRichardXL.txt	1	1256	34.41	42.42	65.60	4.25	9.04	14.81	87.26	9.47	3.66	5.81	0.72	3.26	0.96	10.67	0.08	0.48	0.88	1.27	4.86	1.51	0.88	0.96	1.67	5.57	1.19	1.04	1.59	1.83	0.80
lindaalitaa.txt	1	1717	31.18	38.31	68.77	33.82	81.76	11.30	85.91	8.62	4.48	4.02	0.70	2.04	0.64	10.13	0.35	0.87	0.87	0.76	3.03	1.11	0.41	0.29	0.76	6.87	2.04	1.22	1.46	2.21	0.52
ItsEthanBetch.txt	1	1154	26.51	44.15	62.29	76.92	7.80	11.61	83.71	9.53	6.15	3.38	0.69	1.04	0.87	10.31	0.09	0.35	0.35	0.35	3.55	0.87	1.13	0.52	0.43	5.98	2.77	0.95	1.04	1.30	0.52
Kelshee22.txt	1	2169	28.73	12.55	82.68	18.93	7.86	13.05	84.69	10.37	4.93	5.39	0.65	2.72	0.69	6.64	0.14	0.46	1.06	0.37	5.07	1.20	0.88	1.52	1.38	6.22	1.48	0.74	1.84	2.44	0.32
myhappyhead.txt	1	800	65.62	49.50	63.85	51.50	12.70	23.50	83.50	7.62	4.50	3.12	0.62	1.38	0.25	7.12	0.00	0.25	0.12	0.50	8.50	0.50	6.38	0.75	3.75	7.50	2.00	2.75	1.88	1.38	0.38
sixsoxx.txt	1	4160	32.08	23.61	90.30	22.05	84.90	13.44	88.17	7.14	3.39	3.63	0.62	1.27	0.60	7.26	0.62	0.58	0.26	1.20	2.76	0.91	0.53	0.70	0.60	7.14	1.90	1.68	1.63	1.68	0.58
bigislandtlc.txt	1	2934	87.35	42.82	23.16	4.58	16.12	26.21	62.41	5.15	1.50	3.58	0.61	0.20	2.11	3.14	0.24	0.03	0.17	0.14	7.74	1.16	5.59	0.31	1.40	5.73	0.89	2.45	2.01	0.34	0.55
_jessicakanney.txt	1	1657	46.32	40.71	68.18	77.89	21.24	13.04	84.61	8.51	5.61	2.78	0.60	0.84	0.66	8.09	0.42	0.54	0.66	0.60	3.02	1.15	0.72	0.30	0.84	5.97	1.93	1.15	1.75	1.63	0.48
loganfergusonn.txt	1	852	47.87	54.67	68.11	31.79	65.54	21.24	81.22	8.33	4.34	3.99	0.59	1.41	1.06	8.45	0.23	0.94	0.59	0.59	3.87	1.06	1.53	0.23	1.06	7.51	1.53	1.76	2.11	2.58	0.35
KenseySnyder.txt	1	5581	31.94	49.50	71.28	59.72	26.45	14.64	83.62	8.46	5.09	3.30	0.57	1.20	0.52	11.06	1.08	0.48	1.25	0.75	3.91	1.34	0.90	0.22	0.95	7.10	2.85	1.24	1.97	1.51	0.45
LoveSousa7.txt	1	1053	42.43	33.79	44.26	21.40	210.60	11.59	80.15	6.55	3.13	3.42	0.57	1.90	0.38	8.93	0.28	0.47	0.76	0.47	5.22	1.52	0.95	0.95	1.80	7.60	1.23	2.18	2.85	2.56	0.57
sdperez3.txt	1	2176	51.59	36.69	56.71	17.14	10.36	19.16	74.13	6.57	2.99	3.58	0.55	1.19	0.83	7.40	0.23	0.64	0.46	0.78	4.41	1.33	0.87	0.32	1.33	6.11	1.79	1.29	1.79	1.70	0.32
breeee4.txt	1	1104	43.39	27.81	88.39	54.77	6.69	12.14	86.05	9.24	5.34	3.80	0.54	2.36	0.18	8.33	0.54	0.54	0.82	0.72	5.80	1.36	1.09	1.00	1.72	8.51	1.99	1.90	1.90	3.26	0.27
iddkkmyBFFJill.txt	1	933	21.57	44.04	61.31	22.45	13.72	13.50	81.46	6.22	3.00	3.22	0.54	1.93	0.21	10.72	0.11	0.96	0.32	1.29	5.57	2.36	1.50	0.43	0.96	5.89	1.93	0.75	1.71	1.71	0.64
ItsRain_.txt	1	2294	34.99	39.84	71.76	42.37	31.86	13.21	87.71	10.77	5.84	4.93	0.52	2.22	0.48	10.16	0.48	0.87	2.27	0.87	4.84	2.14	0.78	1.22	0.70	7.28	2.35	1.26	2.18	2.01	0.48
CrisJanLim.txt	1	3481	69.36	41.92	17.89	87.69	11.88	21.40	63.23	7.10	5.34	1.72	0.52	0.52	0.20	4.48	0.32	0.46	0.43	0.06	2.56	0.57	0.32	0.03	1.49	4.40	1.44	1.01	1.18	1.01	0.26
KristenDD96.txt	1	1965	57.48	43.93	23.89	56.53	39.30	19.03	66.62	7.23	4.38	2.75	0.51	1.48	0.36	7.28	0.41	0.87	0.87	0.71	2.75	0.76	0.71	0.51	0.66	5.09	2.09	0.61	1.17	1.53	0.10
allyy__cat.txt	1	3545	46.03	41.74	72.09	72.27	9.53	17.57	85.25	10.75	6.57	4.09	0.51	0.93	0.90	8.12	0.56	0.39	0.39	0.65	4.09	0.99	1.24	0.28	1.38	5.75	1.64	1.35	1.21	1.83	0.39
VicVicVict0rius.txt	1	2809	59.53	28.33	68.90	8.67	57.33	19.51	76.68	5.66	2.10	3.52	0.50	2.06	0.21	6.30	0.89	0.18	0.57	0.71	4.91	0.96	1.35	0.85	1.74	5.84	1.60	0.61	1.82	1.89	0.28
lenaaprilxo.txt	1	7686	41.28	28.09	65.59	19.01	12.58	17.25	80.22	7.87	3.70	4.15	0.49	1.04	1.09	6.57	0.14	0.22	0.18	0.51	3.98	1.00	0.52	1.99	0.22	6.08	1.48	1.25	1.80	1.96	0.42
collin_menzel.txt	1	607	48.79	70.11	62.43	50.36	24.28	14.00	86.66	8.90	5.11	3.79	0.49	2.31	0.49	12.36	0.49	0.66	0.49	0.66	5.27	0.82	2.47	0.82	0.49	8.40	3.29	1.32	1.65	2.80	0.66
strangelilgirl_.txt	1	613	32.76	39.06	58.88	62.88	8.88	17.94	78.63	6.20	4.08	2.12	0.49	1.14	0.16	9.79	0.82	0.82	0.82	1.47	2.28	0.65	0.98	0.33	0.16	8.48	2.94	0.82	2.61	1.96	0.49
UnstableWarrior.txt	1	8142	36.61	29.65	58.91	9.26	10.10	14.79	84.79	9.56	4.08	5.43	0.48	2.41	1.08	8.07	0.85	0.29	0.61	1.69	6.01	1.38	1.42	1.29	2.41	7.64	2.06	2.12	1.77	1.85	0.74
wynterfail.txt	1	2342	50.26	40.21	28.50	27.90	10.94	16.87	69.21	9.18	4.65	4.53	0.47	2.05	1.02	6.62	0.51	0.21	0.56	0.94	5.29	1.45	1.37	1.15	1.41	3.97	1.41	0.68	0.94	0.85	0.26
middletonsarah.txt	1	1751	60.77	44.56	48.97	77.31	9.31	21.59	75.67	8.17	5.43	2.63	0.46	0.91	0.51	8.34	1.14	0.51	0.69	1.03	5.77	0.91	1.20	0.34	3.08	7.82	2.91	1.09	1.83	2.40	0.34
AnasSkeleton.txt	1	4184	20.52	19.89	81.75	13.22	12.72	11.90	83.70	7.53	3.30	4.23	0.45	1.43	0.91	7.36	0.43	0.26	0.33	0.43	6.31	2.61	2.25	0.29	3.15	5.40	1.17	1.12	1.65	1.20	0.74
HigbeeLand101.txt	1	443	50.53	28.62	31.21	37.76	11.66	25.28	63.88	6.09	3.39	2.71	0.45	0.68	0.90	4.97	0.45	0.45	0.68	0.00	2.93	1.35	0.23	0.00	0.68	4.06	1.58	0.68	1.13	0.68	0.23
raachellewiss.txt	1	6670	48.47	40.70	67.55	42.36	17.02	14.03	79.73	7.03	3.96	3.04	0.45	1.45	0.46	9.06	0.87	0.46	1.89	0.64	4.60	1.68	0.67	0.58	1.66	6.82	1.92	1.26	2.08	1.75	0.42
kjack0908.txt	1	450	21.48	20.55	77.61	13.69	11.25	13.11	82.89	7.11	3.11	4.00	0.44	1.11	0.89	5.78	0.89	0.67	1.56	0.22	5.11	0.67	2.00	1.11	1.11	5.56	1.56	1.56	1.56	1.33	0.22
tommysavitt.txt	1	1801	56.97	84.53	36.17	68.72	11.05	15.16	84.68	7.22	4.72	2.44	0.44	0.61	0.83	11.60	0.17	0.44	0.11	0.56	3.72	0.33	2.00	0.56	0.78	9.38	2.11	2.78	3.05	2.39	1.00
GodGivenBaby.txt	1	2511	69.85	71.15	22.40	47.89	10.38	24.17	67.62	6.13	3.66	2.47	0.44	1.23	0.36	10.27	0.64	0.76	1.19	1.04	4.10	1.15	0.76	0.84	1.23	7.69	3.11	1.47	2.15	1.71	0.32
tylergolucky.txt	1	1153	47.12	38.39	50.50	28.66	14.59	16.22	79.97	9.19	4.60	4.42	0.43	1.99	0.87	8.15	0.52	0.43	0.78	0.95	5.12	2.34	0.69	1.13	1.04	5.38	1.82	0.87	0.78	1.47	0.69
fierrosjaay.txt	1	706	29.14	46.03	77.31	33.09	24.34	12.18	80.31	6.94	3.68	3.26	0.42	1.42	0.42	11.47	0.57	0.99	0.42	1.56	3.82	0.85	0.71	0.42	1.84	8.22	3.40	1.13	2.12	1.56	0.71
BookNasty187.txt	1	6137	59.61	28.37	66.54	46.16	36.31	17.52	81.08	10.58	5.83	4.73	0.42	3.00	0.49	6.71	0.37	0.64	0.37	0.83	4.73	1.94	0.67	1.50	0.67	6.60	1.84	0.83	1.53	2.18	0.57
Jenna_Elise275.txt	1	3091	52.83	46.12	63.07	74.03	16.10	19.31	76.48	7.51	5.01	2.43	0.42	0.74	0.65	8.35	0.36	0.97	0.87	0.29	2.78	0.55	0.71	0.23	1.10	7.38	2.94	1.10	2.33	1.52	0.61
melissanderson_.txt	1	1907	57.14	43.96	71.66	33.93	13.52	19.93	79.02	6.45	3.41	2.94	0.42	0.94	0.68	6.87	0.21	0.52	0.52	0.42	2.67	0.84	0.79	0.31	0.79	6.24	2.31	0.94	1.36	1.89	0.42
RozzValo666.txt	1	1446	37.30	49.45	54.29	90.66	9.70	16.94	82.64	10.72	7.33	3.39	0.41	1.38	1.04	12.24	2.42	0.76	1.04	3.04	6.57	1.31	1.18	0.48	2.84	9.27	4.29	1.11	2.21	1.73	0.48
MissAryelle.txt	1	1205	54.49	45.06	21.50	65.09	13.85	17.68	67.55	6.22	4.15	2.07	0.41	0.66	0.58	7.05	1.16	0.50	0.50	0.75	5.89	0.83	1.41	0.83	3.24	6.47	2.07	0.75	1.49	3.07	0.17
jamiecooke_.txt	1	3618	15.26	48.78	75.85	47.77	26.60	16.06	84.27	8.51	4.84	3.65	0.41	1.58	0.75	12.27	0.66	0.83	0.64	0.83	4.31	1.52	0.83	0.86	0.47	6.55	2.68	1.19	1.46	1.46	0.55
mysteryppr.txt	1	5581	61.94	51.43	49.64	42.69	27.09	18.46	81.04	7.56	4.16	3.23	0.41	1.29	0.66	8.30	0.13	0.39	0.47	0.93	4.16	1.79	0.79	0.66	0.95	6.47	1.34	1.22	2.47	1.67	0.43
ashleyhchase.txt	1	2199	57.95	45.65	68.67	45.83	11.63	18.05	80.13	7.09	4.05	2.96	0.41	0.59	0.68	8.00	0.41	0.50	0.91	0.77	3.00	1.00	0.77	0.18	0.73	6.64	2.18	1.41	1.64	1.96	0.68
loopslovee.txt	1	4672	40.93	27.53	65.26	53.54	19.63	14.15	80.39	7.62	4.54	3.06	0.41	1.35	0.58	6.85	0.62	0.28	0.92	0.90	3.34	1.26	0.73	0.34	1.07	6.66	1.90	1.33	1.95	1.61	0.51
Britt_Knee_Lynn.txt	1	12695	28.16	45.57	75.36	48.10	20.81	13.81	85.06	7.80	4.47	3.26	0.39	1.31	0.76	10.48	0.27	0.58	0.39	0.68	2.42	0.93	0.65	0.26	0.24	6.92	1.84	1.73	1.80	1.67	0.58
xJessielou.txt	1	2041	64.01	51.96	73.90	77.22	55.16	19.16	74.28	6.17	4.46	1.67	0.39	0.54	0.15	8.53	0.44	1.22	0.93	0.98	3.58	1.13	0.98	0.29	0.88	7.79	3.58	1.18	1.37	1.96	0.44
delaney_lewis.txt	1	3336	37.87	59.59	70.44	65.52	12.64	16.13	82.22	7.67	4.86	2.76	0.39	0.99	0.69	10.82	0.54	0.96	0.87	0.78	3.30	0.78	0.75	0.42	0.87	6.41	2.70	1.29	1.32	1.65	0.27
MARCCmahWERDS.txt	1	4883	64.39	34.85	26.56	34.67	24.29	12.98	65.39	9.05	4.73	4.22	0.39	2.29	0.47	6.16	0.18	0.66	0.29	0.78	4.10	1.39	0.82	0.53	1.25	7.17	1.78	1.19	2.36	1.90	0.55
__slimjim__.txt	1	257	86.50	57.71	30.25	47.35	42.83	14.79	72.76	6.61	3.89	2.72	0.39	2.33	0.00	7.78	0.00	0.78	1.17	1.17	1.95	0.78	0.00	0.39	0.78	8.17	1.17	1.95	2.33	3.11	0.39
ShawannaSommers.txt	1	1553	58.79	35.67	56.77	82.32	8.22	19.38	73.41	7.53	5.22	2.06	0.39	0.97	0.39	6.31	0.39	0.32	0.45	0.58	3.67	0.71	0.97	0.32	1.09	5.73	1.42	1.29	1.67	1.55	0.39
eddyhakuna.txt	1	4936	63.86	65.52	41.26	62.65	36.03	15.78	73.58	5.88	3.79	1.84	0.38	0.55	0.43	9.16	0.45	0.34	0.69	0.41	4.13	0.65	2.29	0.20	0.73	5.49	1.72	1.34	1.38	1.11	0.57
amanda_meissner.txt	1	2083	47.26	57.99	51.46	89.35	20.22	15.51	78.01	8.40	6.10	2.30	0.38	0.62	0.53	10.75	0.67	1.01	0.82	1.06	4.22	1.15	1.01	0.34	1.25	8.31	3.60	0.96	2.16	2.26	0.29
seanjones0416.txt	1	4691	26.76	54.83	61.60	12.27	21.72	10.51	89.53	8.34	3.65	4.67	0.38	2.54	0.96	12.19	1.04	0.62	1.68	1.43	3.54	1.32	0.55	1.11	0.60	7.87	2.05	1.73	2.60	2.15	0.68
jp_zxliv.txt	1	4500	47.37	42.08	58.21	11.63	22.28	16.42	84.91	8.16	3.51	4.60	0.38	2.56	0.51	10.51	0.29	0.82	0.71	1.13	4.53	1.11	0.64	1.56	0.82	6.82	2.09	0.98	2.09	1.40	0.84
Paganchristi.txt	1	2391	50.26	61.21	45.26	8.36	42.70	12.38	80.30	7.44	2.97	4.43	0.38	2.47	0.42	11.17	0.46	1.00	0.75	0.71	6.44	2.17	1.34	1.38	1.46	5.52	2.38	0.75	1.67	0.79	0.17
ellohhveeee613.txt	1	4846	38.53	47.19	55.10	35.89	11.88	15.25	80.85	7.57	4.04	3.47	0.37	1.77	0.47	9.35	0.41	0.74	0.66	1.18	4.35	1.65	0.66	0.74	1.03	6.83	2.21	1.40	1.63	1.73	0.47
inkedbeachbabe.txt	1	4870	65.64	33.09	84.56	49.46	16.45	18.91	84.54	6.98	4.13	2.85	0.37	0.66	0.62	5.22	0.21	0.25	0.18	0.41	2.40	0.68	0.55	0.02	0.97	6.69	1.70	1.52	1.75	2.03	0.92
cchelc.txt	1	1085	57.93	25.04	86.95	33.73	45.21	14.10	85.44	5.25	2.86	2.40	0.37	1.01	0.37	7.10	0.18	0.28	0.37	1.38	4.15	1.20	0.55	0.09	2.30	7.00	1.47	1.75	1.75	1.94	0.09
samuelstevie.txt	1	11918	68.84	69.42	27.17	17.91	15.98	17.02	77.42	6.32	2.88	3.42	0.36	1.78	0.36	9.71	0.29	0.39	0.53	0.50	3.87	1.21	1.25	0.59	1.09	7.63	2.08	0.96	3.41	1.27	0.52
PeytenHermansen.txt	1	2784	37.87	39.09	81.76	44.87	29.31	14.48	86.60	8.66	4.78	3.74	0.36	1.80	0.43	9.20	0.36	0.61	0.65	1.15	5.53	1.44	1.08	0.97	2.01	6.72	1.80	1.51	1.69	1.76	0.72
itsreileybitch.txt	1	5024	46.81	42.04	40.43	26.43	50.75	16.00	72.61	7.46	3.72	3.68	0.36	1.73	0.60	7.80	0.82	0.56	0.76	0.74	3.82	1.33	0.88	0.90	0.68	5.23	1.81	0.62	1.57	1.23	0.46
AlliMay_22.txt	1	2841	39.42	64.82	55.21	33.67	26.06	15.70	80.36	5.95	3.17	2.71	0.35	1.20	0.49	10.81	0.77	0.56	1.48	1.09	4.89	1.16	1.37	0.56	1.65	8.41	2.18	1.09	3.59	1.83	0.49
FitMommyx5.txt	1	9389	37.40	39.98	54.61	38.25	20.82	15.53	80.60	7.21	3.93	3.23	0.35	1.30	0.62	9.12	0.45	0.54	0.82	1.73	3.87	1.38	1.09	0.36	1.08	6.51	1.77	0.97	2.50	1.36	0.40
itsANTObitch.txt	1	2003	57.31	44.65	38.65	32.63	22.01	15.33	77.98	6.14	3.25	2.85	0.35	1.35	0.40	7.79	0.40	0.70	1.20	1.00	4.89	1.35	0.30	0.80	2.40	6.79	1.75	1.30	1.75	2.20	0.55
_nick_asher.txt	1	2607	30.36	43.60	43.53	49.32	10.68	16.61	78.90	8.29	4.76	3.49	0.35	2.03	0.54	10.63	0.38	1.00	1.57	0.58	5.64	2.11	0.73	1.15	1.53	7.06	2.49	1.61	1.50	1.88	0.31
marissaroe.txt	1	3798	49.82	40.96	73.69	20.58	19.99	14.61	79.02	5.79	2.66	3.00	0.34	1.03	0.71	8.50	0.42	0.55	1.21	0.87	4.00	1.61	0.58	0.55	1.29	6.92	2.76	0.95	1.79	1.55	0.55
_SamiBrandt.txt	1	5569	26.30	35.36	70.87	59.07	13.35	14.08	83.70	7.24	4.49	2.73	0.34	0.77	0.75	7.90	0.41	0.59	0.68	0.66	3.18	1.10	0.86	0.27	0.50	5.96	2.19	1.06	1.27	1.87	0.34
yourmainbishh.txt	1	587	39.12	41.25	54.23	3.30	19.57	12.95	85.69	7.33	2.39	4.77	0.34	2.04	1.19	11.41	0.68	1.87	2.21	1.87	5.79	2.04	1.87	1.87	0.51	8.18	3.41	2.04	1.70	2.04	0.34
iamhavingatime.txt	1	3540	34.29	28.41	67.86	48.29	69.41	13.39	81.89	7.40	4.27	3.05	0.34	0.96	1.05	6.95	0.42	0.37	0.40	0.65	5.00	1.38	1.13	0.31	1.92	6.13	1.81	0.88	2.12	1.44	0.40
JC2ok.txt	1	2960	77.99	59.61	59.65	48.32	12.93	18.99	70.95	4.93	3.07	1.86	0.34	0.68	0.27	8.07	0.57	1.01	0.51	1.76	2.50	0.57	0.54	0.37	0.95	7.16	2.40	1.08	1.76	2.40	0.51
yuppyprincess.txt	1	8298	32.12	36.61	78.77	37.50	54.95	13.44	84.02	6.44	3.52	2.86	0.34	1.12	0.69	9.74	0.39	1.28	0.84	0.88	3.37	1.18	0.78	0.74	0.78	6.69	1.98	1.25	1.76	1.65	0.59
Jramzzy.txt	1	4905	58.27	34.01	65.71	43.61	24.40	13.17	77.25	6.34	3.65	2.67	0.33	1.55	0.18	6.91	0.67	0.45	0.55	0.96	3.85	1.10	0.71	0.61	1.39	6.77	1.63	0.96	2.10	2.16	0.53
Cherry4774.txt	1	1533	31.29	28.73	69.56	46.18	12.99	13.57	84.74	8.02	4.57	3.46	0.33	1.37	0.39	8.22	0.39	0.33	0.98	0.72	2.22	0.91	0.59	0.07	0.59	7.37	2.22	1.17	1.83	1.89	0.52
ladeelocc.txt	1	6457	38.61	39.19	47.32	10.93	24.46	13.44	77.90	8.07	3.44	4.60	0.33	3.13	0.50	9.73	0.71	0.65	1.53	0.76	4.62	1.89	0.76	1.02	0.85	6.66	2.25	1.13	1.56	1.86	0.22
rox_azb.txt	1	2183	42.66	28.96	74.83	65.69	41.19	12.92	83.69	7.70	4.90	2.79	0.32	1.47	0.37	8.89	1.01	0.92	0.96	2.29	3.66	1.01	0.73	0.46	1.33	6.50	2.29	0.73	2.06	1.60	0.41
mommieyoee.txt	1	4373	30.66	46.43	69.34	47.32	20.06	14.73	82.69	8.03	4.57	3.41	0.32	1.44	0.66	12.10	1.60	0.82	1.78	1.58	3.96	1.62	0.75	0.48	0.91	6.40	2.40	1.17	1.46	1.44	0.30
GuidedByVodka.txt	1	625	63.47	46.80	25.02	68.07	14.53	20.80	76.64	8.32	5.28	3.04	0.32	1.44	0.16	8.48	0.00	0.64	0.32	1.12	2.08	0.48	0.80	0.48	0.32	8.48	3.04	2.08	1.60	2.56	0.96
ashleyxwhoa.txt	1	632	48.90	36.38	35.86	46.15	15.41	13.77	73.42	6.49	3.80	2.69	0.32	1.11	0.47	6.80	0.16	0.63	0.47	1.27	5.22	1.58	0.79	0.79	2.06	6.01	1.58	1.58	1.42	1.27	0.47
PRobards.txt	1	10994	31.89	48.80	69.38	36.49	23.10	11.99	80.38	6.42	3.49	2.88	0.31	1.24	0.43	11.70	0.64	1.03	1.16	1.57	3.07	1.19	0.94	0.29	0.53	6.76	2.31	1.16	1.98	1.49	0.45
Kennedy_laine.txt	1	2914	41.41	32.54	65.16	19.61	107.93	16.82	75.91	6.49	3.02	3.43	0.31	2.09	0.48	8.13	0.82	0.41	0.79	1.78	3.12	1.27	0.55	0.69	0.58	6.11	1.51	1.03	1.48	2.20	0.48
fizzandnonsense.txt	1	30741	42.77	33.92	55.69	85.31	8.37	20.23	76.31	6.71	5.04	1.64	0.31	0.36	0.42	6.95	0.29	0.25	0.63	0.90	2.64	1.09	0.44	0.43	0.87	5.77	1.40	1.02	1.58	1.70	0.54
agentcbarton.txt	1	7914	32.58	76.20	16.53	74.68	6.37	18.70	83.79	8.50	5.55	2.92	0.30	1.35	0.47	14.97	0.67	0.20	2.67	4.83	5.53	2.89	0.20	0.75	1.38	7.32	3.01	0.67	1.54	1.84	0.61
blupromise.txt	1	3310	18.56	46.62	53.61	44.58	97.35	13.96	84.50	12.27	6.62	5.59	0.30	2.54	1.51	11.75	0.85	0.91	0.88	1.54	3.87	1.48	0.57	1.09	0.57	6.44	2.39	1.00	1.81	1.69	0.33
CodyDuggins.txt	1	1328	51.13	53.01	32.63	6.97	21.42	15.29	70.78	6.85	2.56	4.22	0.30	2.03	1.20	9.34	0.68	0.30	0.98	1.05	3.24	0.98	0.68	0.75	0.83	4.44	1.43	0.38	1.05	1.20	0.45
Viktoria_white.txt	1	3339	40.84	56.55	58.83	41.47	42.81	15.48	81.58	8.06	4.43	3.56	0.30	1.41	0.81	11.44	0.75	0.54	0.99	2.91	3.11	1.59	0.63	0.45	0.48	9.40	2.28	1.20	3.56	2.22	0.66
redrodreesie.txt	1	5024	53.41	28.86	49.73	47.49	13.65	20.00	73.39	6.75	3.92	2.75	0.30	0.82	0.72	7.40	0.76	1.43	0.70	1.99	3.96	1.45	0.88	0.32	0.98	7.44	3.32	1.21	1.37	1.67	0.32
JayMoneyy_.txt	1	1005	58.17	42.12	51.29	51.86	15.46	13.43	74.23	8.76	5.07	3.68	0.30	1.89	0.10	8.06	1.09	0.10	0.90	1.69	4.18	1.09	1.00	0.50	0.90	7.76	2.79	1.09	1.79	1.69	0.50
FostersProblem.txt	1	9111	51.75	33.86	65.63	70.58	21.95	15.34	82.32	9.22	5.80	3.41	0.30	2.15	0.31	8.28	0.61	0.53	0.72	0.89	3.69	1.20	0.98	0.69	0.53	6.86	2.22	1.28	1.88	1.71	0.38
smcmullan10.txt	1	6123	52.39	43.38	65.78	60.76	13.37	18.24	79.27	7.51	4.62	2.78	0.29	1.00	0.60	8.10	0.47	0.67	0.59	0.54	3.18	0.90	0.70	0.49	0.90	6.45	2.37	1.06	1.44	1.57	0.59
THE_REAL_MACKO.txt	1	2726	79.96	57.14	34.21	53.35	18.05	19.63	71.24	5.14	3.30	1.83	0.29	0.55	0.44	7.70	0.33	0.29	0.77	1.58	3.26	0.59	0.59	0.81	1.43	6.46	1.72	1.61	2.16	1.65	0.40
kmulvinator.txt	1	2387	66.28	24.98	70.65	40.04	17.17	18.14	80.94	7.33	4.02	3.23	0.29	1.76	0.38	5.19	0.38	0.17	0.54	0.21	4.82	1.72	0.92	0.59	1.42	6.41	1.21	1.97	1.51	1.93	0.38
ProblemChildNIK.txt	1	11729	35.08	50.27	56.83	42.31	11.30	15.21	83.31	7.84	4.36	3.44	0.29	1.80	0.55	10.53	0.43	0.48	1.01	0.91	4.03	1.55	0.95	0.95	0.78	6.39	1.71	1.20	2.08	1.65	0.48
J_Hermmm.txt	1	3462	64.09	53.35	45.95	76.92	17.94	17.48	72.44	9.47	6.09	3.32	0.29	1.30	0.92	7.91	0.46	1.36	0.32	1.18	3.12	1.42	0.61	0.20	0.69	6.87	2.05	1.21	1.99	2.08	0.69
zellerpress.txt	1	10418	40.76	33.73	56.69	72.81	7.54	18.88	80.55	7.11	4.78	2.27	0.29	0.60	0.44	7.39	0.40	0.61	0.59	0.75	3.24	0.96	0.65	0.22	1.31	6.49	1.77	1.28	1.91	1.69	0.38
not_aware_wolf.txt	1	2798	66.57	52.00	40.69	58.22	11.71	21.44	69.16	6.54	4.11	2.39	0.29	1.14	0.43	7.79	0.36	0.25	0.54	0.79	3.50	1.25	1.00	0.21	1.00	5.72	1.57	0.96	1.93	1.39	0.46
TheBiddieLord.txt	1	6030	50.95	53.52	58.49	82.91	15.66	14.10	80.25	8.61	5.90	2.70	0.28	1.03	0.63	9.64	0.38	1.18	1.29	0.48	3.32	0.90	1.03	0.36	0.68	7.15	2.45	1.44	1.72	2.21	0.40
EskimoPoozel.txt	1	2158	18.79	45.93	82.46	30.46	18.60	11.49	88.74	10.10	5.19	4.91	0.28	2.59	0.93	12.88	0.83	0.46	1.48	0.93	3.89	1.25	0.60	1.11	0.28	6.77	1.99	0.88	2.04	1.53	0.70
Ay_mick.txt	1	5405	25.85	38.91	73.53	21.23	26.76	14.51	84.51	9.95	4.77	5.07	0.28	2.90	0.89	11.34	0.52	0.96	0.48	1.18	4.81	1.63	0.83	1.22	0.61	7.53	3.33	0.78	1.57	1.70	0.57
brem015.txt	1	1808	27.24	37.82	48.27	85.02	45.20	15.21	79.48	9.79	6.58	3.21	0.28	1.27	0.61	8.24	0.22	0.72	0.66	1.11	3.76	0.88	0.77	0.33	1.66	5.20	1.77	0.77	1.49	1.60	0.33
_kcbland.txt	1	6879	21.68	35.80	79.86	32.77	49.49	11.03	86.84	8.21	4.29	3.88	0.28	2.02	0.65	10.68	1.02	0.49	1.56	1.03	3.42	1.05	0.73	0.26	0.52	8.56	2.78	1.67	1.89	2.12	0.68
desufag420.txt	1	2536	39.43	52.52	46.70	28.40	18.38	17.82	78.43	6.82	3.43	3.27	0.28	2.01	0.47	10.29	0.35	0.63	0.83	0.83	4.10	1.18	0.67	1.18	1.42	5.72	1.85	1.22	1.30	1.70	0.28
Portillovo.txt	1	6639	57.68	39.24	41.06	27.02	14.75	14.20	72.84	6.36	3.21	3.13	0.27	1.88	0.32	8.77	0.87	0.30	0.83	0.75	4.64	1.72	0.96	1.11	0.78	7.14	2.00	1.16	2.21	1.90	0.54
Shanreynolds_.txt	1	4063	46.83	45.40	68.98	39.40	76.66	18.16	76.22	6.92	3.79	3.03	0.27	0.98	0.66	7.58	0.66	0.34	1.65	0.59	3.03	1.23	0.81	0.32	0.64	6.35	1.99	1.16	2.07	1.40	0.34
jenwongers.txt	1	3329	35.55	37.61	76.74	78.14	23.28	15.29	79.84	8.44	5.65	2.79	0.27	1.26	0.36	7.72	0.30	0.60	0.45	0.54	2.91	1.14	0.72	0.27	0.69	5.68	1.65	1.11	1.50	1.80	0.30
